,Date,Open,High,Low,Close,Adj Close,Volume,id_apple,variation,weekday
53,2015-07-08,124.480003,124.639999,122.540001,122.57,113.26736499999998,60761600,53,1.6848507837359652,2
54,2015-07-09,123.849998,124.059998,119.220001,120.07,110.95711499999999,78595000,54,3.901335706937539,3
55,2015-07-10,121.940002,123.849998,121.209999,123.279999,113.92347,61354500,55,2.1316100465338748,4
56,2015-07-13,125.029999,125.760002,124.32,125.660004,116.122849,41440500,56,1.145039740059806,0
57,2015-07-14,126.040001,126.370003,125.040001,125.610001,116.076622,31768100,57,1.0524665414465435,1
58,2015-07-15,125.720001,127.150002,125.58000200000001,126.82,117.194809,33649200,58,1.2347620725951647,2
59,2015-07-16,127.739998,128.570007,127.349998,128.509995,118.756546,36222400,59,0.948906380630441,3
60,2015-07-17,129.080002,129.619995,128.309998,129.619995,119.782288,46164700,60,1.0106442296961835,4
61,2015-07-20,130.970001,132.970001,130.699997,132.070007,122.04636399999998,58900200,61,1.7071549845291796,0
62,2015-07-21,132.850006,132.919998,130.320007,130.75,120.82653799999999,76756400,62,1.9560570562151145,1
63,2015-07-22,121.989998,125.5,121.989998,125.220001,115.716232,115450600,63,2.796814342629482,2
64,2015-07-23,126.199997,127.089996,125.059998,125.160004,115.66078200000001,50999500,64,1.5972917333320287,3
65,2015-07-24,125.32,125.739998,123.900002,124.5,115.05088799999999,42162300,65,1.463333886803465,4
66,2015-07-27,123.089996,123.610001,122.120003,122.769997,113.45217099999999,44455500,66,1.2054024657762117,0
67,2015-07-28,123.379997,123.910004,122.550003,123.379997,114.01588400000001,33618100,67,1.0975715891349636,1
68,2015-07-29,123.150002,123.5,122.269997,122.989998,113.655472,37011700,68,0.9959538461538433,2
69,2015-07-30,122.32,122.57,121.709999,122.370003,113.082558,33628300,69,0.7016406951129941,3
70,2015-07-31,122.599998,122.639999,120.910004,121.300003,112.09375,42885000,70,1.4106286807781223,4
71,2015-08-03,121.5,122.57,117.519997,118.440002,109.45081299999998,69976000,71,4.120097087378633,0
72,2015-08-04,117.41999799999999,117.699997,113.25,114.639999,105.939217,124138600,72,3.780796188125643,1
73,2015-08-05,112.949997,117.440002,112.099998,115.400002,106.641548,99312600,73,4.547006053354807,2
74,2015-08-06,115.970001,116.5,114.120003,115.129997,106.873604,52903000,74,2.042915879828329,3
75,2015-08-07,114.58000200000001,116.25,114.5,115.519997,107.235649,38670400,75,1.5053763440860215,4
76,2015-08-10,116.529999,119.989998,116.529999,119.720001,111.134445,54951600,76,2.883572845796694,0
77,2015-08-11,117.809998,118.18,113.33000200000001,113.489998,105.351234,97082800,77,4.103907598578439,1
78,2015-08-12,112.529999,115.41999799999999,109.629997,115.239998,106.97570800000001,101217500,78,5.016462571763335,2
79,2015-08-13,116.040001,116.400002,114.540001,115.150002,106.89218899999999,48535800,79,1.5979389759804272,3
80,2015-08-14,114.32,116.309998,114.010002,115.959999,107.64407299999999,42929500,80,1.9774705868363898,4
81,2015-08-17,116.040001,117.650002,115.5,117.160004,108.758026,40884700,81,1.8274559825336854,0
82,2015-08-18,116.43,117.440002,116.010002,116.5,108.14537800000001,34560700,82,1.2176430310346953,1
83,2015-08-19,116.099998,116.519997,114.68,115.010002,106.76223799999998,48286500,83,1.5791255126791641,2
84,2015-08-20,114.08000200000001,114.349998,111.629997,112.650002,104.571457,68501600,84,2.3786629187348094,3
85,2015-08-21,110.43,111.900002,105.650002,105.760002,98.175545,128275500,85,5.585343957366506,4
86,2015-08-24,94.870003,108.800003,92.0,103.120003,95.724899,162206300,86,15.441178802173381,0
87,2015-08-25,111.110001,111.110001,103.5,103.739998,96.300423,103601600,87,6.849069329051664,1
88,2015-08-26,107.089996,109.889999,105.050003,109.690002,101.82373,96774600,88,4.404400804480852,2
89,2015-08-27,112.230003,113.239998,110.019997,112.91999799999999,104.822113,84616100,89,2.843519124753072,3
90,2015-08-28,112.16999799999999,113.309998,111.540001,113.290001,105.165558,53164400,90,1.562083691855673,4
91,2015-08-31,112.029999,114.529999,112.0,112.760002,104.67358399999999,56229300,91,2.2090273483718477,0
92,2015-09-01,110.150002,111.879997,107.360001,107.720001,99.995018,76845900,92,4.040039436182686,1
93,2015-09-02,110.230003,112.339996,109.129997,112.339996,104.283691,61888800,93,2.857396398696682,2
94,2015-09-03,112.489998,112.779999,110.040001,110.370003,102.454964,53233900,94,2.4295070263300853,3
95,2015-09-04,108.970001,110.449997,108.510002,109.269997,101.433853,49996300,95,1.7564464035250236,4
96,2015-09-08,111.75,112.559998,110.32,112.309998,104.255844,54843600,96,1.9900480097734188,1
97,2015-09-09,113.760002,114.019997,109.769997,110.150002,102.250748,85010800,97,3.7274163408371255,2
98,2015-09-10,110.269997,113.279999,109.900002,112.57,104.497192,62892800,98,2.9837544401814506,3
99,2015-09-11,111.790001,114.209999,111.760002,114.209999,106.019585,49915500,99,2.1451685679464862,4
100,2015-09-14,116.58000200000001,116.889999,114.860001,115.309998,107.04068799999999,58363400,100,1.7366738107338047,0
101,2015-09-15,115.93,116.529999,114.41999799999999,116.279999,107.941147,43341200,101,1.8106933992164638,1
102,2015-09-16,116.25,116.540001,115.440002,116.410004,108.06181299999999,37173500,102,0.9438810627777467,2
103,2015-09-17,115.660004,116.489998,113.720001,113.91999799999999,105.750381,64112600,103,2.3778839793610467,3
104,2015-09-18,112.209999,114.300003,111.870003,113.449997,105.31408700000001,74285300,104,2.1259841961683996,4
105,2015-09-21,113.66999799999999,115.370003,113.660004,115.209999,106.947884,50222000,105,1.4821868384626777,0
106,2015-09-22,113.379997,114.18,112.519997,113.400002,105.26768500000001,50346200,106,1.4538474338763383,1
107,2015-09-23,113.629997,114.720001,113.300003,114.32,106.12170400000001,35756700,107,1.2377946196147545,2
108,2015-09-24,113.25,115.5,112.370003,115.0,106.75293,50219500,108,2.709954112554115,3
109,2015-09-25,116.440002,116.690002,114.019997,114.709999,106.483727,56151900,109,2.288118051450546,4
110,2015-09-28,113.849998,114.57,112.440002,112.440002,104.37653399999999,52109000,110,1.8591236798463702,0
111,2015-09-29,112.83000200000001,113.510002,107.860001,109.059998,101.23891400000001,73365400,111,4.97753581221856,1
112,2015-09-30,110.16999799999999,111.540001,108.730003,110.300003,102.389992,66473000,112,2.5192737805336827,2
113,2015-10-01,109.07,109.620003,107.309998,109.58000200000001,101.721626,63929100,113,2.1072841970274383,3
114,2015-10-02,108.010002,111.010002,107.550003,110.379997,102.464249,58019800,114,3.1168353640782716,4
115,2015-10-05,109.879997,111.370003,109.07,110.779999,102.835571,52064700,115,2.0651907497928357,0
116,2015-10-06,110.629997,111.739998,109.769997,111.309998,103.32755300000001,48196800,116,1.7630222259356014,1
117,2015-10-07,111.739998,111.769997,109.410004,110.779999,102.835571,46765600,117,2.1114727237578816,2
118,2015-10-08,110.190002,110.190002,108.209999,109.5,101.647354,61979600,118,1.7968989600345142,3
119,2015-10-09,110.0,112.279999,109.489998,112.120003,104.079475,52766100,119,2.4848601931319965,4
120,2015-10-12,112.730003,112.75,111.440002,111.599998,103.59677099999999,30467200,120,1.1618607538802599,0
121,2015-10-13,110.82,112.449997,110.68,111.790001,103.773125,33049300,121,1.5740302776530883,1
122,2015-10-14,111.290001,111.519997,109.559998,110.209999,102.306442,44462400,122,1.7575314317843915,2
123,2015-10-15,110.93,112.099998,110.489998,111.860001,103.83811999999999,37673500,123,1.436217688424936,3
124,2015-10-16,111.779999,112.0,110.529999,111.040001,103.07692,39232600,124,1.3125008928571396,4
125,2015-10-19,110.800003,111.75,110.110001,111.730003,103.717438,29759200,125,1.467560626398213,0
126,2015-10-20,111.339996,114.16999799999999,110.82,113.769997,105.611145,48967800,126,2.9342191982871015,1
127,2015-10-21,114.0,115.58000200000001,113.699997,113.760002,105.601868,41795200,127,1.6265832907668674,2
128,2015-10-22,114.33000200000001,115.5,114.099998,115.5,107.21709399999999,41654100,128,1.2121229437229442,3
129,2015-10-23,116.699997,119.230003,116.33000200000001,119.08000200000001,110.54034399999999,59366900,129,2.4322745341204004,4
130,2015-10-26,118.08000200000001,118.129997,114.91999799999999,115.279999,107.01284,66333800,130,2.71734452003754,0
131,2015-10-27,115.400002,116.540001,113.989998,114.550003,106.335205,69884400,131,2.188092481653577,1
132,2015-10-28,116.93,119.300003,116.059998,119.269997,110.71671299999998,85551400,132,2.715846536902443,2
133,2015-10-29,118.699997,120.690002,118.269997,120.529999,111.88634499999999,51227300,133,2.0051412377969826,3
134,2015-10-30,120.989998,121.220001,119.449997,119.5,110.930237,49365300,134,1.4601583776591458,4
135,2015-11-02,120.800003,121.360001,119.610001,121.18,112.489754,32203300,135,1.4419907593771362,0
136,2015-11-03,120.790001,123.489998,120.699997,122.57,113.780052,45519000,136,2.2592930967575238,1
137,2015-11-04,123.129997,123.82,121.620003,122.0,113.25093100000001,44886100,137,1.7767703117428497,2
138,2015-11-05,121.849998,122.690002,120.18,120.91999799999999,112.728874,39552700,138,2.0458081009730527,3
139,2015-11-06,121.110001,121.809998,120.620003,121.059998,112.85938999999999,33042300,139,0.9769271977165588,4
140,2015-11-09,120.959999,121.809998,120.050003,120.57,112.402588,33871400,140,1.4448690820929078,0
141,2015-11-10,116.900002,118.07,116.059998,116.769997,108.85999299999999,59127900,141,1.7023816380113495,1
142,2015-11-11,116.370003,117.41999799999999,115.209999,116.110001,108.24468999999999,45218000,142,1.8821316961698438,2
143,2015-11-12,116.260002,116.82,115.650002,115.720001,107.88110400000001,32525600,143,1.00153912001369,3
144,2015-11-13,115.199997,115.57,112.269997,112.339996,104.730087,45812400,144,2.855414900060561,4
145,2015-11-16,111.379997,114.239998,111.0,114.18,106.44544199999999,38106700,145,2.8361327527334166,0
146,2015-11-17,114.91999799999999,115.050003,113.32,113.690002,105.988625,27616900,146,1.5036966144190458,1
147,2015-11-18,115.760002,117.489998,115.5,117.290001,109.344765,46674700,147,1.693759497723372,2
148,2015-11-19,117.639999,119.75,116.760002,118.779999,110.73382600000001,43295800,148,2.4968668058455115,3
149,2015-11-20,119.199997,119.91999799999999,118.849998,119.300003,111.21861299999999,34287100,149,0.8922615225527215,4
150,2015-11-23,119.269997,119.730003,117.339996,117.75,109.773605,32482500,150,1.9961638186879502,0
151,2015-11-24,117.33000200000001,119.349998,117.120003,118.879997,110.82706499999999,42803200,151,1.8684499684700477,1
152,2015-11-25,119.209999,119.230003,117.91999799999999,118.029999,110.034622,21388300,152,1.0987209318446498,2
153,2015-11-27,118.290001,118.410004,117.599998,117.809998,109.829536,13046400,153,0.6840688899900732,4
154,2015-11-30,117.989998,119.410004,117.75,118.300003,110.286354,39180300,154,1.3901716308459389,0
155,2015-12-01,118.75,118.809998,116.860001,117.339996,109.39138,34852400,155,1.6412734894583503,1
156,2015-12-02,117.339996,118.110001,116.08000200000001,116.279999,108.403198,33386600,156,1.7187359095865127,2
157,2015-12-03,116.550003,116.790001,114.220001,115.199997,107.396332,41569500,157,2.2005308485270136,3
158,2015-12-04,115.290001,119.25,115.110001,119.029999,110.966904,57777000,158,3.471697274633126,4
159,2015-12-07,118.980003,119.860001,117.809998,118.279999,110.267715,32084200,159,1.7103312054869781,0
160,2015-12-08,117.519997,118.599998,116.860001,118.230003,110.221092,34309500,160,1.467113852733794,1
161,2015-12-09,117.639999,117.690002,115.08000200000001,115.620003,107.787888,46361400,161,2.2176905052648395,2
162,2015-12-10,116.040001,116.940002,115.510002,116.16999799999999,108.30064399999999,29212700,162,1.2228493035257573,3
163,2015-12-11,115.190002,115.389999,112.849998,113.18,105.513168,46886200,163,2.201231494940912,4
164,2015-12-14,112.18,112.68,109.790001,112.480003,104.86058799999999,64318700,164,2.5647843450479257,0
165,2015-12-15,111.940002,112.800003,110.349998,110.489998,103.005409,53323100,165,2.1719901904612575,1
166,2015-12-16,111.07,111.989998,108.800003,111.339996,103.797813,56238500,166,2.848464199454666,2
167,2015-12-17,112.019997,112.25,108.980003,108.980003,101.597687,44772800,167,2.9131376391982213,3
168,2015-12-18,108.910004,109.519997,105.809998,106.029999,98.84751899999999,96453300,168,3.3875083104686445,4
169,2015-12-21,107.279999,107.370003,105.57,107.33000200000001,100.05945600000001,47590600,169,1.6764486818539104,0
170,2015-12-22,107.400002,107.720001,106.449997,107.230003,99.96623199999999,32789400,170,1.1789862497309114,1
171,2015-12-23,107.269997,108.849998,107.199997,108.610001,101.252747,32657400,171,1.5158484431024088,2
172,2015-12-24,109.0,109.0,107.949997,108.029999,100.712036,13570400,172,0.9633055045871595,3
173,2015-12-28,107.589996,107.690002,106.18,106.82,99.584007,26704200,173,1.4021747348467875,0
174,2015-12-29,106.959999,109.43,106.860001,108.739998,101.37394,30931200,174,2.3485323951384536,1
175,2015-12-30,108.58000200000001,108.699997,107.18,107.32,100.050133,25213800,175,1.3983413449404136,2
176,2015-12-31,107.010002,107.029999,104.82,105.260002,98.12966899999999,40912300,176,2.0648407181616535,3
177,2016-01-04,102.610001,105.370003,102.0,105.349998,98.213585,67649400,177,3.198256528473286,0
178,2016-01-05,105.75,105.849998,102.410004,102.709999,95.75241899999999,55791000,178,3.2498763013675247,1
179,2016-01-06,100.559998,102.370003,99.870003,100.699997,93.878586,68457400,179,2.442121643778793,2
180,2016-01-07,98.68,100.129997,96.43,96.449997,89.916473,81094400,180,3.695193359488462,3
181,2016-01-08,98.550003,99.110001,96.760002,96.959999,90.39190699999999,70798000,181,2.3711017821501152,4
182,2016-01-11,98.970001,99.059998,97.339996,98.529999,91.855568,49739400,182,1.7363234753951782,0
183,2016-01-12,100.550003,100.690002,98.839996,99.959999,93.188705,49154200,183,1.8373283973119867,1
184,2016-01-13,100.32,101.190002,97.300003,97.389999,90.792793,62439600,184,3.8442523205009946,2
185,2016-01-14,97.959999,100.480003,95.739998,99.519997,92.77849599999999,63170100,185,4.717361523167945,3
186,2016-01-15,96.199997,97.709999,95.360001,97.129997,90.550415,79833900,186,2.4050742237751934,4
187,2016-01-19,98.410004,98.650002,95.5,96.660004,90.112251,53087700,187,3.19310890637387,1
188,2016-01-20,95.099998,98.190002,93.41999799999999,96.790001,90.233437,72334400,188,4.857932480742809,2
189,2016-01-21,97.059998,97.879997,94.940002,96.300003,89.776627,52161500,189,3.0036729567942224,3
190,2016-01-22,98.629997,101.459999,98.370003,101.41999799999999,94.549812,65800500,190,3.0455312738569997,4
191,2016-01-25,101.519997,101.529999,99.209999,99.440002,92.703934,51794500,191,2.2850389272632685,0
192,2016-01-26,99.93,100.879997,98.07,99.989998,93.21666,75077000,192,2.785484817173428,1
193,2016-01-27,96.040001,96.629997,93.339996,93.41999799999999,87.091728,133369700,193,3.40474086944244,2
194,2016-01-28,93.790001,94.519997,92.389999,94.089996,87.71633100000001,55678800,194,2.2534892801572988,3
195,2016-01-29,94.790001,97.339996,94.349998,97.339996,90.746178,64416500,195,3.0717054888722206,4
196,2016-02-01,96.470001,96.709999,95.400002,96.43,89.897827,40943500,196,1.3545621068613554,0
197,2016-02-02,95.41999799999999,96.040001,94.279999,94.480003,88.079926,37357200,197,1.832571825983217,1
198,2016-02-03,95.0,96.839996,94.08000200000001,96.349998,89.82324200000001,45964300,198,2.8500558798040343,2
199,2016-02-04,95.860001,97.33000200000001,95.190002,96.599998,90.54499100000001,46471700,199,2.198705389937216,3
200,2016-02-05,96.519997,96.91999799999999,93.690002,94.019997,88.126694,46418100,200,3.332641422464728,4
201,2016-02-08,93.129997,95.699997,93.040001,95.010002,89.05465699999999,54021400,201,2.779515238647283,0
202,2016-02-09,94.290001,95.940002,93.93,94.989998,89.035904,44331200,202,2.0950614530944036,1
203,2016-02-10,95.91999799999999,96.349998,94.099998,94.269997,88.361023,42343600,203,2.3352361667926553,2
204,2016-02-11,93.790001,94.720001,92.589996,93.699997,87.82674399999999,50074700,204,2.248738363083418,3
205,2016-02-12,94.190002,94.5,93.010002,93.989998,88.09857199999999,40351400,205,1.5767174603174603,4
206,2016-02-16,95.019997,96.849998,94.610001,96.639999,90.582466,49057900,206,2.3128518804925555,1
207,2016-02-17,96.66999799999999,98.209999,96.150002,98.120003,91.969711,44863200,207,2.097543041416787,2
208,2016-02-18,98.839996,98.889999,96.089996,96.260002,90.226288,39021000,208,2.8314319226558022,3
209,2016-02-19,96.0,96.760002,95.800003,96.040001,90.020073,35374200,209,0.9921444606832441,4
210,2016-02-22,96.309998,96.900002,95.91999799999999,96.879997,90.807411,34280800,210,1.01135601627749,0
211,2016-02-23,96.400002,96.5,94.550003,94.690002,88.754677,31942600,211,2.0207222797927424,1
212,2016-02-24,93.980003,96.379997,93.32,96.099998,90.076309,36255700,212,3.174929544768516,2
213,2016-02-25,96.050003,96.760002,95.25,96.760002,90.694946,27582700,213,1.5605642505050796,3
214,2016-02-26,97.199997,98.019997,96.58000200000001,96.910004,90.835548,28991100,214,1.4690828851994313,4
215,2016-02-29,96.860001,98.230003,96.650002,96.690002,90.629341,35216300,215,1.6084708864357824,0
216,2016-03-01,97.650002,100.769997,97.41999799999999,100.529999,94.228645,50407100,216,3.324401210411876,1
217,2016-03-02,100.510002,100.889999,99.639999,100.75,94.434853,33169600,217,1.2389731513427806,2
218,2016-03-03,100.58000200000001,101.709999,100.449997,101.5,95.13784799999999,36955700,218,1.2388182208122922,3
219,2016-03-04,102.370003,103.75,101.370003,103.010002,96.553185,46055100,219,2.2939730120481956,4
220,2016-03-07,102.389999,102.83000200000001,100.959999,101.870003,95.484657,35828900,220,1.8185383289207862,0
221,2016-03-08,100.779999,101.760002,100.400002,101.029999,94.697304,31561900,221,1.3364779611541275,1
222,2016-03-09,101.309998,101.58000200000001,100.269997,101.120003,94.781654,27201700,222,1.2896288385582073,2
223,2016-03-10,101.410004,102.239998,100.150002,101.16999799999999,94.828529,33513600,223,2.044205830285716,3
224,2016-03-11,102.239998,102.279999,101.5,102.260002,95.850197,27408200,224,0.7626114661968305,4
225,2016-03-14,101.910004,102.910004,101.779999,102.519997,96.09391,25076100,225,1.09805165297632,0
226,2016-03-15,103.959999,105.18,103.849998,104.58000200000001,98.02478,40067700,226,1.264500855675991,1
227,2016-03-16,104.610001,106.309998,104.589996,105.970001,99.32766,38303500,227,1.6179117979101025,2
228,2016-03-17,105.519997,106.470001,104.959999,105.800003,99.168297,34420700,228,1.4182417449211822,3
229,2016-03-18,106.339996,106.5,105.190002,105.91999799999999,99.280777,44205200,229,1.2300450704225288,4
230,2016-03-21,105.93,107.650002,105.139999,105.910004,99.271408,35502700,230,2.3316330268159193,0
231,2016-03-22,105.25,107.290001,105.209999,106.720001,100.03065500000001,32444400,231,1.9386727380121913,1
232,2016-03-23,106.480003,107.07,105.900002,106.129997,99.477623,25703500,232,1.0927411973475227,2
233,2016-03-24,105.470001,106.25,104.889999,105.66999799999999,99.04645500000001,26133000,233,1.2800009411764677,3
234,2016-03-28,106.0,106.190002,105.059998,105.190002,98.59655,19411400,234,1.0641340792139864,0
235,2016-03-29,104.889999,107.790001,104.879997,107.68,100.93046600000001,31190100,235,2.699697535024608,1
236,2016-03-30,108.650002,110.41999799999999,108.599998,109.559998,102.692619,45601100,236,1.6482521580918643,2
237,2016-03-31,109.720001,109.900002,108.879997,108.989998,102.15835600000001,25888400,237,0.9281210022179959,3
238,2016-04-01,108.779999,110.0,108.199997,109.989998,103.095665,25874000,238,1.636366363636367,4
239,2016-04-04,110.41999799999999,112.190002,110.269997,111.120003,104.154839,37356200,239,1.711386902372997,0
240,2016-04-05,109.510002,110.730003,109.41999799999999,109.809998,102.926964,26578700,240,1.1830623719932563,1
241,2016-04-06,110.230003,110.980003,109.199997,110.959999,104.00486,26404100,241,1.6038979562831697,2
242,2016-04-07,109.949997,110.41999799999999,108.120003,108.540001,101.73655699999999,31801900,242,2.0829514957969804,3
243,2016-04-08,108.910004,109.769997,108.16999799999999,108.660004,101.84904499999999,23581700,243,1.4575922781522996,4
244,2016-04-11,108.970001,110.610001,108.83000200000001,109.019997,102.18647,29407500,244,1.6092568338372852,0
245,2016-04-12,109.339996,110.5,108.660004,110.440002,103.517471,27232300,245,1.665154751131221,1
246,2016-04-13,110.800003,112.339996,110.800003,112.040001,105.017174,33257300,246,1.370832343629419,2
247,2016-04-14,111.620003,112.389999,111.33000200000001,112.099998,105.07341000000001,25473900,247,0.943141746980526,3
248,2016-04-15,112.110001,112.300003,109.730003,109.849998,102.96444699999999,46939000,248,2.2885128507075883,4
249,2016-04-18,108.889999,108.949997,106.940002,107.480003,100.74299599999999,60821500,249,1.8448784353798462,0
250,2016-04-19,107.879997,108.0,106.230003,106.910004,100.20874,32384900,250,1.6388861111111146,1
251,2016-04-20,106.639999,108.089996,106.059998,107.129997,100.414948,30611000,251,1.8780627950064928,2
252,2016-04-21,106.93,106.93,105.519997,105.970001,99.32766,31552500,252,1.3186224632937464,3
253,2016-04-22,105.010002,106.480003,104.620003,105.68,99.055832,33683100,253,1.7468068628810987,4
254,2016-04-25,105.0,105.650002,104.510002,105.08000200000001,98.49344599999999,28031600,254,1.07903452760938,0
255,2016-04-26,103.910004,105.300003,103.910004,104.349998,97.809196,56016200,255,1.3200369994291483,1
256,2016-04-27,96.0,98.709999,95.68,97.82,91.688515,114602100,256,3.069596829800383,2
257,2016-04-28,97.610001,97.879997,94.25,94.83000200000001,88.885933,82242700,257,3.7086198521236193,3
258,2016-04-29,93.989998,94.720001,92.510002,93.739998,87.864235,68531500,258,2.333191487191809,4
259,2016-05-02,93.970001,94.08000200000001,92.400002,93.639999,87.770515,48160100,259,1.7857142477526806,0
260,2016-05-03,94.199997,95.739998,93.68,95.18,89.213974,56831300,260,2.1516587038157167,1
261,2016-05-04,95.199997,95.900002,93.82,94.190002,88.286034,41025500,261,2.1689280048190276,2
262,2016-05-05,94.0,94.07,92.68,93.239998,87.927696,35890500,262,1.477623046667361,3
263,2016-05-06,93.370003,93.449997,91.849998,92.720001,87.437325,43699900,263,1.7121445172438015,4
264,2016-05-09,93.0,93.769997,92.589996,92.790001,87.50331899999999,32936400,264,1.258399315081565,0
265,2016-05-10,93.33000200000001,93.57,92.110001,93.41999799999999,88.097427,33686800,265,1.560328096612158,1
266,2016-05-11,93.480003,93.57,92.459999,92.510002,87.239273,28719100,266,1.1862787218125437,2
