,date,id_google,id_facebook,id_amazon,id_apple,mean_variation,portfolio_1,portfolio_2,portfolio_3,mean_volume,mean_variation_friday
234,2016-03-28,234,234,234,234,1.2362898004001572,12590.554049999999,12548.443163400001,11793.101202999998,11296500.0,0.0
235,2016-03-29,235,235,235,235,2.681387480167337,12546.759315399999,12476.877345100002,11709.3372727,16827950.0,0.0
236,2016-03-30,236,236,236,236,1.6170645486277286,12884.633158199998,12826.712218800001,12058.222267599998,21127300.0,0.0
237,2016-03-31,237,237,237,237,1.1869198173760365,12857.4141127,12850.673283399998,12108.519313199999,12874125.0,0.0
238,2016-04-01,238,238,238,238,1.9082358819630607,12705.7468066,12688.0257856,11959.649817,13782150.0,7.632943527852243
239,2016-04-04,239,239,239,239,1.787097357278354,12854.475950799999,12859.7739454,12128.201925399999,22362275.0,0.0
240,2016-04-05,240,240,240,240,1.2053717341604044,12670.151195999999,12686.2102632,11977.3682808,13245575.0,0.0
241,2016-04-06,241,241,241,241,1.6820571734584648,12664.618308000001,12666.1213608,11967.629354199998,12780575.0,0.0
242,2016-04-07,242,242,242,242,1.7141601409538554,12813.590009999998,12825.5210247,12098.5249923,14289650.0,0.0
243,2016-04-08,243,243,243,243,2.0355876616547475,12772.1779907,12756.0290585,12016.5211579,18990550.0,8.14235064661899
244,2016-04-11,244,244,244,244,1.5612676767790963,12673.974116500001,12729.8942146,12014.1042084,18273550.0,0.0
245,2016-04-12,245,245,245,245,1.8214962867222289,12631.719951199999,12726.7841024,12032.5560792,14368625.0,0.0
246,2016-04-13,246,246,246,246,2.5053790604366006,12857.419981699999,12931.8679355,12217.4400015,31855025.0,0.0
247,2016-04-14,247,247,247,247,1.1577521945631268,12894.387240099999,13025.2232152,12321.401214599999,14648650.0,0.0
248,2016-04-15,248,248,248,248,1.5891743187855272,12952.3038509,13108.585788199998,12409.579829999999,18139700.0,6.356697275142109
249,2016-04-18,249,249,249,249,1.6715117654214746,12907.82087,13078.955789,12336.589749599998,21977100.0,0.0
250,2016-04-19,250,250,250,250,2.483463602498658,13044.328020500001,13225.1830952,12446.4490538,17170450.0,0.0
251,2016-04-20,251,251,251,251,1.6469270376430378,12961.49998,13096.4639764,12315.8359646,13944375.0,0.0
252,2016-04-21,252,252,252,252,1.4325575002841289,12965.148113,13105.2540545,12332.0440275,14521125.0,0.0
253,2016-04-22,253,253,253,253,2.4783048572739133,12711.6407721,12869.659695,12134.1777462,20794275.0,9.913219429095653
254,2016-04-25,254,254,254,254,1.347046988144296,12574.802885099998,12735.431794199998,12026.231819399998,13422900.0,0.0
255,2016-04-26,255,255,255,255,2.11846706652208,12674.7028347,12849.1438341,12106.5859239,20950925.0,0.0
256,2016-04-27,256,256,256,256,2.5522409113040867,12266.073883199999,12418.2128202,11630.250847799998,43495650.0,0.0
257,2016-04-28,257,257,257,257,3.833609416646662,12675.4979874,12637.625860200002,11797.075841999998,45023175.0,0.0
258,2016-04-29,258,258,258,258,1.9127950063764814,12757.420015200001,12968.7939972,12133.695952,29617625.0,7.6511800255059255
259,2016-05-02,259,259,259,259,2.101157886951755,12806.093995900002,12984.8668927,12130.9988835,21119775.0,0.0
260,2016-05-03,260,260,260,260,1.3510399472299817,12882.569732499998,13120.850721699999,12272.924713299999,21854000.0,0.0
261,2016-05-04,261,261,261,261,1.731447101321888,12752.871094099999,12959.2711796,12140.0891562,17700725.0,0.0
262,2016-05-05,262,262,262,262,1.7250668187597085,12872.473072600002,13084.132035999999,12229.2320084,16128700.0,0.0
263,2016-05-06,263,263,263,263,2.213021543800834,12727.8631274,12885.168014899999,12026.890017299998,19072525.0,8.852086175203336
264,2016-05-09,264,264,264,264,1.4710147276673151,12967.2851056,13137.970134399999,12236.530128400002,14891750.0,0.0
265,2016-05-10,265,265,265,265,1.362212237500286,13124.450130000001,13368.8030832,12462.2270888,16145500.0,0.0
266,2016-05-11,266,266,266,266,1.6456341287885,13256.0629172,13526.7227945,12605.1888545,14946950.0,0.0
267,2016-05-12,267,267,267,267,2.028097085055329,13271.7701323,13598.350103199999,12681.858100599999,26189775.0,0.0
268,2016-05-13,268,268,268,268,1.3554084579348054,13188.509972299998,13492.029091100001,12550.2751217,17148750.0,5.421633831739221
269,2016-05-16,269,269,269,269,2.0991160564894766,13165.0169445,13480.071009899999,12577.559007099999,24814400.0,0.0
270,2016-05-17,270,270,270,270,2.149021538740968,13221.524165199999,13547.3632786,12661.351331999998,18842025.0,0.0
271,2016-05-18,271,271,271,271,1.5478878387517028,12968.310079200002,13260.867047099999,12404.549106899998,17438675.0,0.0
272,2016-05-19,272,272,272,272,1.3027427805296639,12994.0000325,13294.0120079,12444.2160051,13920500.0,0.0
273,2016-05-20,273,273,273,273,1.2065746042057308,13045.6668514,13383.727823500001,12535.803826700001,13928850.0,4.826298416822923
274,2016-05-23,274,274,274,274,1.3395529809623405,13126.813133399999,13469.0831541,12624.075149299999,15596350.0,0.0
275,2016-05-24,275,275,275,275,1.4854289274781796,13080.618953999998,13424.3560461,12601.764096899999,15071775.0,0.0
276,2016-05-25,276,276,276,276,1.1363323551612667,13293.195916,13634.5839538,12792.741930199998,15771375.0,0.0
277,2016-05-26,277,277,277,277,1.4487145590789616,13328.4810241,13670.9131309,12836.5311519,19708875.0,0.0
278,2016-05-27,278,278,278,278,1.0091182201897881,13410.546026,13753.341060199999,12906.155077799998,13514750.0,4.036472880759153
279,2016-05-31,279,279,279,279,1.5374791740405402,13429.482991100002,13757.2840772,12898.672077599998,17900650.0,0.0
280,2016-06-01,280,280,280,280,1.0730959462237792,13455.9082246,13829.813281300001,12965.095193699999,12179875.0,0.0
281,2016-06-02,281,281,281,281,1.3050771873729756,13424.3108373,13791.783680999999,12912.8236454,14447075.0,0.0
282,2016-06-03,282,282,282,282,1.0446829831987399,13458.304139000002,13846.6510316,12974.006989399999,11808400.0,4.1787319327949595
283,2016-06-06,283,283,283,283,1.8860385254455498,13429.9359258,13828.4708889,12968.1948959,10076825.0,0.0
284,2016-06-07,284,284,284,284,1.0810289029592348,13471.7711587,13881.4662289,13041.464192300002,10895300.0,0.0
285,2016-06-08,285,285,285,285,1.0435143994509104,13419.736252399998,13837.9242794,12996.6721924,9790200.0,0.0
286,2016-06-09,286,286,286,286,1.0604442400247764,13394.6317358,13792.3987007,12944.752727699999,10904950.0,0.0
287,2016-06-10,287,287,287,287,1.307701456151814,13357.166725399999,13765.796636299998,12928.1646707,13716450.0,5.230805824607256
288,2016-06-13,288,288,288,288,1.6620138637307131,13218.009149,13643.0731862,12827.897191799999,18587450.0,0.0
289,2016-06-14,289,289,289,289,1.3568665937906779,13151.987015099998,13582.3340994,12756.626135399998,13340850.0,0.0
290,2016-06-15,290,290,290,290,1.161989052333744,13271.400089999997,13716.852036,12885.128018,13297125.0,0.0
291,2016-06-16,291,291,291,291,1.6795837700199279,13119.6008302,13550.7367429,12718.7887381,13910900.0,0.0
292,2016-06-17,292,292,292,292,2.1381938587839446,13149.387122999999,13600.815155999999,12778.841160199998,23738175.0,8.552775435135779
293,2016-06-20,293,293,293,293,1.5146875949115146,13042.492001999999,13493.989038000002,12686.38302,15239250.0,0.0
294,2016-06-21,294,294,294,294,1.2828236459707583,13044.076057699998,13494.4478762,12672.899838599998,14578950.0,0.0
295,2016-06-22,295,295,295,295,1.2498119694397074,13094.6301579,13542.93819,12732.4801816,11877550.0,0.0
296,2016-06-23,296,296,296,296,1.4722025776025753,13065.8201852,13515.289127600001,12705.7511116,13353375.0,0.0
297,2016-06-24,297,297,297,297,2.41192721957286,12660.1820618,13091.5250555,12306.497121299999,32009000.0,9.64770887829144
298,2016-06-27,298,298,298,298,2.0275149382120645,12653.363063,13074.842101999999,12295.022101999999,22454250.0,0.0
299,2016-06-28,299,299,299,299,1.5099886733429724,12710.1618166,13172.1889039,12382.482997699999,18367375.0,0.0
300,2016-06-29,300,300,300,300,0.9340150483676625,12931.525109999999,13405.8820596,12605.1080534,15625500.0,0.0
301,2016-06-30,301,301,301,301,1.2619168214359053,13000.4219222,13456.5030383,12649.0291261,15870475.0,0.0
302,2016-07-01,302,302,302,302,1.2796094656215182,13039.0359693,13501.7680326,12697.3900054,11317900.0,5.118437862486073
303,2016-07-05,303,303,303,303,1.1456758844888948,13081.5159552,13566.465870600001,12755.5198504,11451550.0,0.0
304,2016-07-06,304,304,304,304,2.118130733834967,13038.681036599999,13548.0481152,12742.204121599998,15159200.0,0.0
305,2016-07-07,305,305,305,305,1.197339580335889,13281.8470353,13782.1421295,12955.078081499998,11504950.0,0.0
306,2016-07-08,306,306,306,306,1.1677850517706156,13303.282054500001,13811.9021058,12992.8040822,13014775.0,4.671140207082463
307,2016-07-11,307,307,307,307,1.106067564382053,13448.3299148,13965.6049436,13126.5049712,11453400.0,0.0
308,2016-07-12,308,308,308,308,1.1951892284457513,13578.469752499997,14097.487745299999,13237.897748699997,11586450.0,0.0
309,2016-07-13,309,309,309,309,1.3384602776312886,13533.140089999999,14013.9021659,13150.484228099998,11794525.0,0.0
310,2016-07-14,310,310,310,310,1.1006428751853565,13509.885963699999,14016.6218863,13161.979843899997,14209850.0,0.0
311,2016-07-15,311,311,311,311,1.2096011544744578,13552.222732399998,14047.402732399998,13201.904756799999,12795925.0,4.838404617897831
312,2016-07-18,312,312,312,312,1.892097728962904,13451.6529782,13913.1849086,13073.0468336,15403175.0,0.0
313,2016-07-19,313,313,313,313,1.2597053710040256,13533.143968999999,13949.5889843,13096.654945699998,12191375.0,0.0
314,2016-07-20,314,314,314,314,0.8700663223946721,13716.4180782,14131.921062899999,13257.2270323,12456550.0,0.0
315,2016-07-21,315,315,315,315,1.2583352207556546,13769.105910999999,14182.859967699998,13296.6860303,13461775.0,0.0
316,2016-07-22,316,316,316,316,1.0830422377479023,13705.832892399998,14153.6757913,13270.1958299,12568400.0,4.332168950991609
317,2016-07-25,317,317,317,317,1.9319161982216801,13717.0468162,14130.668802700002,13228.472839299999,15645500.0,0.0
318,2016-07-26,318,318,318,318,1.2651694064899137,13675.0570374,14059.042143,13139.2461826,19392050.0,0.0
319,2016-07-27,319,319,319,319,1.57072867302595,13803.298830699998,14188.7417167,13355.703641099999,37356150.0,0.0
320,2016-07-28,320,320,320,320,2.071278794403823,14018.257722800001,14330.0717258,13433.673807,32493350.0,0.0
321,2016-07-29,321,321,321,321,1.3684650541349397,14197.2662012,14616.7111526,13707.3751246,18352775.0,5.473860216539759
322,2016-08-01,322,322,322,322,1.8105666170208332,14091.8951127,14516.983119299999,13635.959129899999,17363375.0,0.0
323,2016-08-02,323,323,323,323,1.5533328276373806,14190.7769966,14626.515033799998,13749.9030776,15793200.0,0.0
324,2016-08-03,324,324,324,324,1.00289381398871,14087.4057952,14511.1738585,13628.467871500001,13399200.0,0.0
325,2016-08-04,325,325,325,325,1.2757041788161838,14100.322042200001,14511.922086300001,13630.1301501,13198300.0,0.0
326,2016-08-05,326,326,326,326,1.1003914697639772,14252.4911508,14671.7800521,13783.0819465,16310750.0,4.401565879055909
327,2016-08-08,327,327,327,327,0.7983957385785745,14336.0029274,14755.3339088,13864.9698734,11591325.0,0.0
328,2016-08-09,328,328,328,328,0.9723922531316993,14352.416924099998,14775.756087,13894.8501896,12282800.0,0.0
329,2016-08-10,329,329,329,329,0.7685249818536559,14381.289904399999,14818.230853999998,13939.838842199999,9267325.0,0.0
330,2016-08-11,330,330,330,330,0.737705670142698,14388.021862599999,14821.359913599998,13937.695896199999,10552200.0,0.0
331,2016-08-12,331,331,331,331,0.5646830786887722,14332.798028599998,14769.8501648,13886.754170999999,8280800.0,2.258732314755089
332,2016-08-15,332,332,332,332,0.9518682175918058,14378.320251199999,14824.279269199998,13940.1212334,12055000.0,0.0
333,2016-08-16,333,333,333,333,0.8622360480692188,14329.2858533,14796.3018338,13944.395820000002,12662350.0,0.0
334,2016-08-17,334,334,334,334,0.9727304789138637,14283.2549421,14731.7457513,13877.9896911,10491375.0,0.0
335,2016-08-18,335,335,335,335,0.5934858884223921,14306.146165999999,14744.7851318,13885.621137199998,9140925.0,0.0
336,2016-08-19,336,336,336,336,0.7916445987833933,14248.3700312,14689.05215,13835.9381266,10065275.0,3.1665783951335733
337,2016-08-22,337,337,337,337,1.0308120962642793,14206.392172,14636.655121599997,13789.337085399999,10709325.0,0.0
338,2016-08-23,338,338,338,338,0.6193874286767644,14283.160875399999,14711.8818352,13850.319812,9254875.0,0.0
339,2016-08-24,339,339,339,339,1.070225133635694,14257.0681082,14689.6380749,13836.900038299998,9683725.0,0.0
340,2016-08-25,340,340,340,340,1.006618774458441,14132.40007,14560.9440124,13708.8259826,9591725.0,0.0
341,2016-08-26,341,341,341,341,1.2961276148415022,14195.4150944,14621.286008000001,13760.2240372,12303650.0,5.184510459366009
342,2016-08-29,342,342,342,342,1.2130711847388078,14242.0397713,14693.713714,13821.997779399997,10985600.0,0.0
343,2016-08-30,343,343,343,343,0.9706557202768908,14310.5330026,14727.3109873,13831.357004099998,11376850.0,0.0
344,2016-08-31,344,344,344,344,0.74380298192917,14239.0259148,14658.032862599997,13770.602903799998,11686350.0,0.0
345,2016-09-01,345,345,345,345,0.8687582851919915,14309.4200412,14730.869185200001,13840.391191399998,10738750.0,0.0
346,2016-09-02,346,346,346,346,0.7591473500875354,14392.2388315,14819.978789199999,13938.3207478,10543950.0,3.0365894003501417
347,2016-09-06,347,347,347,347,1.8115378602235954,14392.421896599997,14823.452843199999,13944.4428572,14580350.0,0.0
348,2016-09-07,348,348,348,348,1.1857870636015428,14619.839012699998,15044.474258999999,14132.6283246,18418350.0,0.0
349,2016-09-08,349,349,349,349,1.0930519278728816,14592.6211587,14978.601228900001,14057.1691923,17994850.0,0.0
350,2016-09-09,350,350,350,350,2.2686710616116996,14436.5279851,14824.8658186,13895.177808,19950125.0,9.074684246446798
351,2016-09-12,351,351,351,351,2.4065136207460895,14076.7028818,14453.010808899999,13549.286829499999,17745325.0,0.0
352,2016-09-13,352,352,352,352,1.377349265399979,14350.959044,14743.6261652,13868.0002308,21176150.0,0.0
353,2016-09-14,353,353,353,353,1.91140681859451,14277.3660366,14673.705125699998,13828.0811941,32547550.0,0.0
354,2016-09-15,354,354,354,354,1.6389533146243915,14426.494179000001,14817.9491151,14020.415081899999,27349975.0,0.0
355,2016-09-16,355,355,355,355,1.08678392876906,14560.9141527,14990.763330599999,14194.429384,27888650.0,4.34713571507624
356,2016-09-19,356,356,356,356,1.6122396747272791,14668.0428991,15091.051736499998,14280.477766699998,16362950.0,0.0
357,2016-09-20,357,357,357,357,0.9003245423141217,14546.69988,14972.2799988,14150.1700702,12128475.0,0.0
358,2016-09-21,358,358,358,358,1.3057306827583735,14639.610985800002,15084.4119129,14262.2739079,13489475.0,0.0
359,2016-09-22,359,359,359,359,1.1498127268488838,14793.901086000002,15252.2141568,14414.544133200001,13044350.0,0.0
360,2016-09-23,360,360,360,360,1.2840777383863609,14793.233055699999,15333.341079700002,14502.275019499999,21143225.0,5.136310953545443
361,2016-09-26,361,361,361,361,1.2521778260491288,14705.843948400001,15237.641853,14381.8418412,12279725.0,0.0
362,2016-09-27,362,362,362,362,1.338717328680807,14707.254878799999,15246.3397672,14418.179761200001,11304325.0,0.0
363,2016-09-28,363,363,363,363,1.0840187865892172,14881.6101396,15455.249042399999,14621.4010672,11805150.0,0.0
364,2016-09-29,364,364,364,364,1.5280296357351082,14951.2619422,15560.316119799998,14713.932205399997,14164025.0,0.0
365,2016-09-30,365,365,365,365,1.0118475846146584,14906.660933699999,15555.458874299999,14716.9128379,15199475.0,4.047390338458634
366,2016-10-03,366,366,366,366,0.8878797845069237,14933.95013,15592.4410364,14758.4889946,9726725.0,0.0
367,2016-10-04,367,367,367,367,1.2482164430441585,15003.770863299998,15666.848760699999,14829.082696899999,12049000.0,0.0
368,2016-10-05,368,368,368,368,0.8891768705038834,14979.7260308,15646.2870398,14812.149066999998,9692550.0,0.0
369,2016-10-06,369,369,369,369,0.8076844094986642,15025.6098056,15712.519967599997,14881.3999742,11054175.0,0.0
370,2016-10-07,370,370,370,370,0.9439835033725141,15072.312487199999,15757.995544499998,14929.225611499998,10130550.0,3.7759340134900565
371,2016-10-10,371,371,371,371,1.2952968921519443,15080.740831199997,15749.3089266,14928.586893599999,13594175.0,0.0
372,2016-10-11,372,372,372,372,1.7393848230599764,15177.961821799998,15829.525985299999,15021.0180225,21634900.0,0.0
373,2016-10-12,373,373,373,373,0.9104809049014182,15076.795856,15724.2919298,14924.193918199999,12994400.0,0.0
374,2016-10-13,374,374,374,374,1.2398760927792558,14998.4120966,15641.0780003,14843.7440223,14197100.0,0.0
375,2016-10-14,375,375,375,375,1.1214472558093798,15068.894307499999,15733.7692514,14946.843142799999,13212450.0,4.485789023237519
376,2016-10-17,376,376,376,376,1.0281724198323083,14955.1298948,15571.947966799999,14783.602029999998,9857775.0,0.0
377,2016-10-18,377,377,377,377,1.1779909397199104,15027.402585099999,15633.7746742,14838.088759399998,10656725.0,0.0
378,2016-10-19,378,378,378,378,1.5706947623788556,15047.6242552,15633.5482678,14807.826255799999,10161100.0,0.0
379,2016-10-20,379,379,379,379,1.078954943473157,15062.6171118,15593.643961200001,14746.2319526,10550700.0,0.0
380,2016-10-21,380,380,380,380,1.0843858054477387,14985.5678355,15511.047787799998,14679.725770199999,11585175.0,4.337543221790955
381,2016-10-24,381,381,381,381,1.190801508183127,15223.325176000002,15748.820176000001,14885.4601032,11691825.0,0.0
382,2016-10-25,382,382,382,382,1.1074157255898451,15408.3178322,15968.1957809,15088.981758099999,16572650.0,0.0
383,2016-10-26,383,383,383,383,1.4993200599795986,15190.952117199999,15755.0061427,14862.612076499998,21216175.0,0.0
384,2016-10-27,384,384,384,384,1.7223699416269924,15181.412067,15746.4319344,14875.793892599999,15364750.0,0.0
385,2016-10-28,385,385,385,385,2.0960355160465847,14837.409949599998,15220.626981999998,14326.263060599998,19379550.0,8.384142064186339
386,2016-10-31,386,386,386,386,1.2915744136912464,14812.9509393,15176.0051757,14293.169281499999,12482250.0,0.0
387,2016-11-01,387,387,387,387,2.530366188764776,14846.494169,15301.069079899999,14442.2350171,18403850.0,0.0
388,2016-11-02,388,388,388,388,2.264970381309634,14653.3789311,15067.2259722,14199.605998199999,18717875.0,0.0
389,2016-11-03,389,389,389,389,1.9677947545274783,14228.7649844,14725.4629484,13921.9769838,24128650.0,0.0
390,2016-11-04,390,390,390,390,2.0940569099668482,14016.9125972,14554.287604100002,13766.213664899999,17159850.0,8.376227639867393
391,2016-11-07,391,391,391,391,1.550250742871941,14310.532194500003,14808.2262242,13976.090235799998,15784600.0,0.0
392,2016-11-08,392,392,392,392,1.9523092285815615,14416.0508577,14972.9497338,14132.307672999998,12123625.0,0.0
393,2016-11-09,393,393,393,393,2.57845059462233,14243.5239492,14729.7459366,13893.437897599999,25565600.0,0.0
394,2016-11-10,394,394,394,394,6.171765472042951,14485.5848292,14980.074822300001,14123.2508057,35618350.0,0.0
395,2016-11-11,395,395,395,395,1.8856755587046246,13843.4828028,14266.035773399999,13451.0998544,19009650.0,7.542702234818498
396,2016-11-14,396,396,396,396,4.238887054644361,13900.572842599999,14371.4379536,13567.556002999998,28382050.0,0.0
397,2016-11-15,397,397,397,397,2.180681642326109,13668.3619566,14125.600928699998,13338.200962899999,19021425.0,0.0
398,2016-11-16,398,398,398,398,2.594083123219059,13703.564116699998,14232.896060599998,13445.715985599998,24089950.0,0.0
399,2016-11-17,399,399,399,399,1.3097201946597496,13949.047865899998,14473.903937300001,13688.3459563,12805975.0,0.0
400,2016-11-18,400,400,400,400,1.4923475088005413,14088.701967,14626.3409931,13822.2310199,14307175.0,5.969390035202165
401,2016-11-21,401,401,401,401,2.0765732129457923,14082.205901,14652.088979299999,13869.6070597,17656300.0,0.0
402,2016-11-22,402,402,402,402,1.329808353835978,14430.568915899998,15008.8847983,14204.7607419,14739775.0,0.0
403,2016-11-23,403,403,403,403,1.2469631527905995,14320.556892,14897.102781599999,14101.856811399997,12029300.0,0.0
404,2016-11-25,404,404,404,404,0.8540398210894243,14323.446046000001,14924.8499902,14134.455924799999,5639750.0,3.4161592843576973
405,2016-11-28,405,405,405,405,1.6675458552301337,14223.237027000001,14808.485934,14034.639916,12980575.0,0.0
406,2016-11-29,406,406,406,406,1.3932240121409245,14220.1381134,14749.5090837,13944.5390197,13077175.0,0.0
407,2016-11-30,407,407,407,407,2.386269365592548,14184.5219922,14699.2589787,13908.0929425,18342500.0,0.0
408,2016-12-01,408,408,408,408,2.629641679007097,13983.2068091,14502.401766800001,13731.095816599998,22011950.0,0.0
409,2016-12-02,409,409,409,409,1.5046775573214917,13745.234265399999,14295.3953095,13552.679231299999,14153050.0,6.018710229285967
410,2016-12-05,410,410,410,410,1.9358915107724002,13857.4660112,14389.9270454,13628.3490238,15058725.0,0.0
411,2016-12-06,411,411,411,411,1.3082657331869545,14051.594905,14618.678848,13828.124871999999,12703025.0,0.0
412,2016-12-07,412,412,412,412,1.726992457839919,14012.4649644,14596.6459248,13814.113948399998,14339575.0,0.0
413,2016-12-08,413,413,413,413,1.4256770356591737,14172.7889865,14763.3059346,13973.109964399999,13547200.0,0.0
414,2016-12-09,414,414,414,414,1.2162776086671732,14261.79999,14821.1559648,14027.093935199999,14040025.0,4.865110434668693
415,2016-12-12,415,415,415,415,1.4127515299549964,14281.904100000002,14826.212199,14034.642244400002,12311975.0,0.0
416,2016-12-13,416,416,416,416,2.2692172278399663,14283.788198999999,14840.966230799999,14048.0981344,20233075.0,0.0
417,2016-12-14,417,417,417,417,1.7344498570393267,14471.8151304,15043.4741124,14245.626081,16775975.0,0.0
418,2016-12-15,418,418,418,418,1.5065156252125291,14405.328306899999,14930.1423489,14135.9342529,18023125.0,0.0
419,2016-12-16,419,419,419,419,1.3347510285863704,14457.7401904,14963.9721364,14172.198092999999,19241850.0,5.339004114345482
420,2016-12-19,420,420,420,420,1.5536894649066872,14327.5189611,14835.5720925,14060.5161921,12010700.0,0.0
421,2016-12-20,421,421,421,421,0.7610009330282386,14427.3911572,14977.3062346,14203.670193000002,9691000.0,0.0
422,2016-12-21,422,422,422,422,0.7624693963169269,14415.4641242,14982.1281467,14214.3361455,9451675.0,0.0
423,2016-12-22,423,423,423,423,1.0343528509123416,14376.8118895,14938.735858299999,14172.2578557,11465075.0,0.0
424,2016-12-23,424,424,424,424,0.9172310430553845,14276.6049548,14856.663872000001,14095.0057816,6936125.0,3.668924172221538
425,2016-12-27,425,425,425,425,1.4151647316949698,14285.748028999998,14865.588136100001,14115.5401193,8444050.0,0.0
426,2016-12-28,426,426,426,426,1.3754716488971588,14437.495055200001,15046.191997599999,14295.127928599999,9362025.0,0.0
427,2016-12-29,427,427,427,427,1.092915355333842,14308.438169399999,14929.0212369,14191.137170900001,7219250.0,0.0
428,2016-12-30,428,428,428,428,1.8363219484010798,14260.4107973,14866.308727399999,14134.228763,13794950.0,7.345287793604319
429,2017-01-03,429,429,429,429,1.6339894019578356,14154.3219137,14737.620878,14006.022923,13656050.0,0.0
430,2017-01-04,430,430,430,430,1.0969926871049744,14247.813075500002,14797.1700863,14039.8520717,11083125.0,0.0
431,2017-01-05,431,431,431,431,1.7733576659786479,14297.9329926,14838.337905299999,14078.0898451,12212775.0,0.0
432,2017-01-06,432,432,432,432,2.2756923875171986,14552.064021499998,15130.3018964,14350.9578486,16980900.0,9.102769550068794
433,2017-01-09,433,433,433,433,1.320324720434744,14802.3401404,15389.500054,14588.4899574,15290750.0,0.0
434,2017-01-10,434,434,434,434,0.9078767978183144,14854.735719799999,15415.213628900001,14613.631620499998,11380475.0,0.0
435,2017-01-11,435,435,435,435,1.207709328781603,14808.357729899999,15368.2956534,14574.327641799999,12500950.0,0.0
436,2017-01-12,436,436,436,436,1.3129248186776186,14901.0971264,15462.9400943,14659.448084900001,12991775.0,0.0
437,2017-01-13,437,437,437,437,0.9883347511914621,15051.5239121,15634.615997,14821.710056799999,13971825.0,3.9533390047658483
438,2017-01-17,438,438,438,438,1.1975944214797618,15059.477863799997,15635.6400069,14811.0679711,13691725.0,0.0
439,2017-01-18,439,439,439,439,0.8648774393752836,15058.8761108,15611.317040599999,14806.3990202,10126875.0,0.0
440,2017-01-19,440,440,440,440,0.7526040151510229,15041.451896999999,15597.5439807,14787.868037299999,10313225.0,0.0
441,2017-01-20,441,441,441,441,0.9409683298268394,15100.0501785,15681.2431971,14881.515174299999,14185325.0,3.7638733193073577
442,2017-01-23,442,442,442,442,1.5916874093382458,15015.489864399999,15575.904853600001,14774.9948656,10851225.0,0.0
443,2017-01-24,443,443,443,443,0.9499066736176861,15233.5801548,15800.8500864,14955.1201134,10704850.0,0.0
444,2017-01-25,444,444,444,444,1.428975974524484,15327.128798400001,15894.563709900001,15042.2036953,14131500.0,0.0
445,2017-01-26,445,445,445,445,1.1397410714492742,15500.0652835,16073.2753012,15211.1432512,13229475.0,0.0
446,2017-01-27,446,446,446,446,1.4490466034599332,15548.5658712,16120.8909738,15263.5849644,11516725.0,5.796186413839733
447,2017-01-30,447,447,447,447,1.5805862190813473,15361.3359358,15943.749924099999,15114.855960699999,14081875.0,0.0
448,2017-01-31,448,448,448,448,0.936100586330853,15183.280910999998,15771.811967700001,14986.0140303,18572325.0,0.0
449,2017-02-01,449,449,449,449,1.7700717566419442,15410.651086399997,16001.6661749,15267.696175699999,42001175.0,0.0
450,2017-02-02,450,450,450,450,2.005771010911799,15478.1972049,16089.246313799998,15371.250364799998,24239850.0,0.0
451,2017-02-03,451,451,451,451,1.204130135752588,15279.489881299998,15802.60268,15083.8386444,15411100.0,4.816520543010352
452,2017-02-06,452,452,452,452,1.0779611570643588,15292.359959599999,15838.077991999999,15136.472053399997,12246550.0,0.0
453,2017-02-07,453,453,453,453,1.096507868901835,15375.006951399999,15897.3488374,15197.0987428,14371875.0,0.0
454,2017-02-08,454,454,454,454,1.1006495395742415,15437.1473126,15966.398233999998,15268.1282688,12352000.0,0.0
455,2017-02-09,455,455,455,455,0.8212657940641188,15567.525924799998,16096.326710599998,15385.738591799998,12073775.0,0.0
456,2017-02-10,456,456,456,456,0.724042255790063,15596.086419300002,16141.510353000001,15438.878378000001,9673000.0,2.896169023160252
457,2017-02-13,457,457,457,457,0.9805665776584079,15695.4059185,16258.8119602,15552.1560018,10486875.0,0.0
458,2017-02-14,458,458,458,458,1.0706220195594662,15732.9002,16326.7920956,15622.9380714,12859550.0,0.0
459,2017-02-15,459,459,459,459,0.9311104844805445,15737.155920999998,16338.1040029,15661.6920951,13283025.0,0.0
460,2017-02-16,460,460,460,460,0.6843657051104859,15780.770307899998,16419.1612863,15745.773233299999,9854500.0,0.0
461,2017-02-17,461,461,461,461,0.6925310802583882,15797.492212000001,16423.934215600002,15735.6782504,9799500.0,2.7701243210335527
462,2017-02-21,462,462,462,462,0.7949619580620632,15889.1279659,16541.2380811,15856.1640825,11009075.0,0.0
463,2017-02-22,463,463,463,463,1.1130704977659405,15947.2209914,16629.879929299997,15946.565859299997,12949225.0,0.0
464,2017-02-23,464,464,464,464,1.2044934965941874,16045.543091099998,16691.5061589,16003.0342329,11036375.0,0.0
465,2017-02-24,465,465,465,465,0.9045704098357288,15872.1051206,16495.8350888,15804.699148,9870625.0,3.618281639342915
466,2017-02-27,466,466,466,466,1.1765552051718495,15900.5238063,16502.734923,15825.2369628,9594800.0,0.0
467,2017-02-28,467,467,467,467,1.1151086730498387,16007.240836599998,16616.115030099998,15926.821122699997,11162375.0,0.0
468,2017-03-01,468,468,468,468,1.1085596032583873,16038.824824,16659.6987772,15976.050802599999,14232050.0,0.0
469,2017-03-02,469,469,469,469,0.9112045884473554,16122.813876699998,16735.741036599997,16064.271103799998,10395100.0,0.0
470,2017-03-03,470,470,470,470,0.7857640289824421,16032.436196399998,16629.2801514,15952.096113199997,8776550.0,3.1430561159297685
